id,address
262546,"410028, Саратовская область, г. Саратов, ул. Провиантская, дом 23"
262550,"410062, Саратовская область, г. Саратов, ОДСР-5"
263281,"410031, Саратовская область, г. Саратов, улица Лермонтова дом № 36"
263560,"410008, Саратовская область, г. Саратов, 3-й Детский проезд, д. 10/12"
264076,"410018, г. Саратов, ул. Бр. Никитиных, д. 4, кв. 68"
264079,"410049, Саратовская область, г. Саратов, ул. Пензенская, 39"
264463,"410005, Саратовская область, г. Саратов, улица Большая Садовая, дом 239, офис 330"
264478,"410005, г. Саратов, ул. Соколовая, дом № 290"
264866,"410056, Саратовская область, г. Саратов, ул. Чапаева, д. № 14/26"
264878,"410017, Саратовская область, г. Саратов, Ильинская площадь, 1"
265682,"410017, Саратовская область, г. Саратов, ул. Астраханская, 43"
266437,"41031, Саратовская область, г. Саратов, ул. Северная, д. 3"
266836,"410005, Саратовская область, г. Саратов, ул. Посадского, 308а"
267042,"413800, , г. Саратов, пр. Героев, дом № 17, кв. 100"
267345,"410012, Саратовская область, г. Саратов, ул. Кутякова, д. 26, к. 3"
267375,"410002, Саратовская область, г. Саратов, ул. Некрасова, д.42"
268042,"410056, Саратовская область, г. Саратов, ул. Вольская, д. 22"
269733,"410009, Саратовская область, г. Саратов, улица Рябиновская, дом 21"
270733,"410028, Саратовская область, г. Саратов, улица Чернышевского, 157"
271285,"410017, Саратовская область, г. Саратов, ул. им. Хользунова А.И., д. 19"
272146,"410005,  г.  Саратов, ул. Степана Разина, дом 77"
272325,"410030, Саратовская область, г. Саратов, ул. Хвесина,  42"
272404,"410019, г. Саратов, ул. Танкистов, д.55а"
272786,"410012, Саратовская область, г. Саратов, ул. Слонова, 72а"
273989,"410012, Саратовская область, г. Саратов, Московская, 164"
274363,"410017, г. Саратов, ул. Хользунова, д. 19"
274424,"410078, Саратовская область, г. Саратов, ул. Астраханская, д. 79"
274444,"410030, Саратовская область, г. Саратов, улица Соколовая, д. № 97/100"
274539,"410056, Саратовская область, г. Саратов, ул. Бахметьевская, д. 26/28"
276633,"410080, Саратовская область, г. Саратов, Сокурский тракт, склад №6"
276637,"410071, Саратовская область, г. Саратов, 13-й Шелковичный проезд, д. 16/18"
277701,"410033, Саратовская область, г. Саратов, ул. Мира, д. 29а"
277704,"410005, Саратовская область, г. Саратов, улица Вольская, дом 60"
278069,"410600, Саратовская область, г. Саратов, ул. Б. Казачья, д. 100, кв. 24"
278072,"410008, Саратовская область, г. Саратов, ул. Клочкова, д. 42, кв.3"
278913,"410039, Саратовская область, г. Саратов, проспект Энтузиастов, д. 64 «а», Учебный центр"
278963,"410031, Саратовская область, г. Саратов, ул. им. Некрасова Н.А. дом 49 А литер А"
279134,"410030, Саратовская область, г. Саратов, ул. Рогожина, д. 22"
279873,"410018, Саратовская область, Саратов, ул. Усть-Курдюмская, д.3"
280073,"410051, Саратовская область, г. Саратов, п. Поливановка, ул. 9-я Дачная, ГУЗ Областная офтальмологическая больница"
280211,"410071, Саратовская область, г. Саратов, ул. Шелковичная, 186"
280896,"410078, Саратовская область, г. Саратов, ул. Железнодорожная, д. 29"
281741,"410004, Саратовская область, г. Саратов, 1-й Вакуровский проезд, дом 6/9"
282279,"410005, Саратовская область, г. Саратов, улица Зарубина, 186 ""А"""
282293,"410001, Саратовская область, г. Саратов, ул. Огородная, дом 91"
282501,"410002, Саратовская область, г. Саратов, ул. Лермонтова, д. 24/26, оф. 13"
282514,"410066, Саратовская область, г. Саратов, ул. им. З. Космодемьянской, д. 28"
282696,"410007, Саратовская область, г. Саратов, ул. Мамонтовой, д. 4"
282964,"410028, Саратовская область, г. Саратов, ул. Мичурина, д. 98/102"
282974,"410028, Саратовская область, г. Саратов, ул. Рабочая, д. 24"
284560,"410012, Саратовская область, г. Саратов, ул. Московская, 170"
284634,"410062, Саратовская область, г. Саратов, 3-й Московский проезд, д. 25"
285355,"410049, Саратовская область, г. Саратов, ул. Кавказская, д. 26, кв. 25"
289504,"410600, , г. Саратов, ул. им. Рахова В.Г., д. 148"
289690,"410062, Саратовская область, г. Саратов, улица Московское шоссе,  29а"
289730,"410005, Саратовская область, г. Саратов, ул. Большая Садовая, д. № 239"
290294,"410071, Саратовская область, г. Саратов, ул. Шелковичная, д. 182 ""А"""
290989,"410026, Саратовская область, г. Саратов, ул. Астраханская, 83"
291377,"410065  г. Саратов, ул. Вишневая, д. 4"
291526,"410039, , г. Саратов, Крымский тупик, 6"
291633,"410052, Саратовская область, г. Саратов, пр. 50 лет Октября, 118а"
295181,"410031, Саратовская область, г. Саратов, ул. Первомайская, д. 47/53"
296068,"410078, Саратовская область, г. Саратов, улица Железнодорожная, 29"
296128,"410035, Саратовская область, г. Саратов, ул. Бардина, 4"
296149,"410049, Саратовская область, г. Саратов, ул. Кавказская, д. 2 ""А"""
296158,"410022, Саратовская область, г. Саратов, ул. Брянская, 9"
296259,"410010, Саратовская область, г. Саратов, Селекционный проезд, д. 3"
296298,"410031, Саратовская область, г. Саратов, улица Октябрьская, дом 40/40"
300182,"410010, , г. Саратов, ул. Соколовая, д. 10/16"
300630,"410047, Саратовская область, г. Саратов, ул. Валовая, д. 30/32, помещение 6"
301147,"410600, Саратовская область, г. Саратов, ул. Московская, 120"
301896,"410064, Саратовская область, г. Саратов, пр. Строителей, 60, к. 212"
301897,"410507, Саратовская область, г. Саратов, ул. Строителей, 12 ""А"""
301910,"410033, Саратовская область, г. Саратов, ул. Международная 26 б"
302041,"410600, Саратовская область, г. Саратов, ул. Московская, д. 156 А"
304908,"410060, Саратовская область, г. Саратов, ул. Южная, д. 38 ""Д"""
305016,"410076, Российская Федерация, Саратовская область, г. Саратов, Дегтярная площадь, д. №1"
306683,"410031, Саратовская область, г. Саратов, ул. Некрасова, д. 43а, оф. н 5"
306724,"410049, Саратовская область, г. Саратов, проспект Энтузиастов, д. 31"
306816,"410009  г. Саратов, проспект 50 лет Октября, д. 9а"
308481,"410005, Саратовская область, г. Саратов, ул. Большая Садовая, 239"
309620,"410028, Саратовская область, г. Саратов, ул. Рабочая, 22"
313357,"410051  г. Саратов, ул. 9-ая Дачная"
313954,"410029, Саратовская область, г. Саратов, ул. Сакко и Ванцетти, 55"
317082,"410049, Саратовская область, г. Саратов, Пензенский переулок, 1 ""а"""
317090,"410033, г. Саратов, ул. Гвардейская, д. 22"
317111,"410600, , г. Саратов, ул. М. Горького, д. 34"
317616,"410017, Саратовская область, Саратов, Ильинская площадь, д. 17"
317807,"410001, Саратовская область, Саратов, ул. Огородная, д. 33а"
318550,"410600, Саратовская область, Саратов, ул.Чапаева, д. 60"
318645,"410057, Саратовская область, г. Саратов, ул. Огородная, 33-а"
318850,"410028, Саратовская область, г. Саратов, ул. Советская, 1"
319044,"410005, г. Саратов, ул. Железнодорожная, д. 61/69"
319106,"410033, г. Саратов, ул. Гвардейская, д. 15 «А»"
319366,"410600, г. Саратов, ул. Московская, д. 137/149"
319385,"410030, Саратовская область, г. Саратов, ул. Большая Горная, 100"
319457,"410053, Саратовская область, г. Саратов, ул. Клочкова, 74"
319586,"410002, Саратовская область, Саратов, ул. Лермонтова, д.24/26"
319619,"410010, г.Саратов, ул.Танкистов, д.76"
319991,"ул. Крымская, д. 11, г. Саратов, 410039"
319996,"410004, Саратовская область, г. Саратов, 1-й Стационный проезд, д. 8"
320426,"410030, Саратовская область, г. Саратов, ул.Б.Горная, д.43"
320524,"410054, г.Саратов, ул.2-я Садовая, д.104 Д"
320888,"410012, Саратовская область, Саратов, ул. Московская, д. 152, ком. 201"
321060,"410015, г. Саратов, проспект. Энтузиастов, д. 3 «А»"
321090,"410033, Саратовская область, г. Саратов, ул. 5-ая Дачная"
321149,"41031, Саратовская область, г. Саратов, ул. Северная, 3"
321446,"410051, Саратовская область, г. Саратов, 9-ая Дачная"
321539,"410600, Саратовская область, Саратов, ул. Астраханская 62/66"
321962,"410003  г. Саратов, ул. Мясницкая, д. 143"
323120,"ул. Осипова, д. 1, г. Саратов, 410019"
323675,"410022, г.Саратов, ул. Южно-Зеленая, д.2/12"
323775,"410005, Саратовская область, г. Саратов, ул. Астраханская, д. 150"
324115,"410040, Саратовская область, г. Саратов, пр. 50 Лет Октября, 110 А"
324128,"410030  г. Саратов, ул. Большая Горная, д. 100"
324224,"410049, Саратовская область, г. Саратов, проспект Энтузиастов, 50-б"
324541,"ул. Одесская, д. 46А, г. Саратов, 410052"
324585,"410002, Саратовская область, г. Саратов, ул. Лермонтова, 25/1"
324662,"410017, Саратовская область, г. Саратов, ул. Чернышевсклго, 90"
324722,"410054, Саратовская область, г. Саратов, ул. 2 Садовая, 112-а, кв. 44"
325034,"410030, Саратовская область, Саратов, ул. Лермонтова, 77, офис 1"
325254,"410017, Саратовская область, г. Саратов, ул. Хользунова, 19"
325355,"410078, Саратовская область, г. Саратов, ул. Аткарская, 66"
325540,"410005, Российская Федерация, Саратовская область, г. Саратов, ул. Астраханская, 138"
325625,"410003, Саратовская область, г. Саратов, ул. Мясницкая. 143"
325665,"410017, Саратовская область, г. Саратов, ул. Шелковичная,  58"
325698,"410039, Саратовская область, г. Саратов, Крымский тупик, 8"
326154,"410012, г. Саратов, ул. Емлютина, д. 44 «Д»"
326176,"410600, г. Саратов, ул. Киселева, д. 38"
326214,"410017, г. Саратов, ул. Хользунова, д. 36"
327125,"410005, г. Саратов,  ул.Астраханская,  д. 113/331, кв. 43"
327852,"410080, Саратовская область, г. Саратов, Сокурский тракт, д. 57"
328144,"410056, Саратовская область, г. Саратов, ул. Вольская, 1"
328433,"410031, Саратов, ул. Валовая, д. 61/67"
329206,"410080, , г. Саратов, проспект Строителей, д.36-а"
329207,"410015, , г. Саратов, ул. Миллеровская, д. 71-А"
329751,"410019, Саратовская область, г. Саратов, ул. Танкистов, д. 26"
330622,"410010, г. Саратов, ул. Навашина, дом № 5, кв. 121"
330631,"410080, г. Саратов, ул. Ак. Антонова, д. 5"
331863,"410019, Саратовская область, г. Саратов, 2 Магнитный проезд, д. 44-А"
332977,"410002, , Саратов, ул. Чернышевского, 211"
333336,"410039, , Саратов, проспект Энтузиастов, дом 55"
333905,"410054, Саратовская область, Саратов, ул. 2 Садовая д. 106 Б, корпус 6"
334461,"410028, Саратовская область, Саратов, ул. Чернышевского, д. 141"
334592,"410033, Саратовская область, Саратов, ул. им. Спицына Б.В., д.1"
335133,"410086, Саратов, п. Елшанка"
338973,"410086, Саратовская область, г. Саратов, ул. Песчано-Уметская, д. 50"
339651,"410036, Саратовская область, Саратов, ул. Огородная, д. 153"
339944,"410600, Саратовская область, г. Саратов, ул. Кутякова, д. 164"
342346,"410026, г. Саратов, ул. Степана Разина, д. 75А"
346360,"410028, Саратовская область, Саратов, Соборная площадь, д. 7"
346852,"410038  г. Саратов, ул. Загорная, д. 3"
348167,"410040, Саратовская область, Саратов, ул. 2-я Садовая 28/34"
348419,"410017, Саратовская область, г. Саратов, ул. им. Чернышевского Н.Г., д. 92 Б"
349588,"410010, г. Саратов,  ул. Безымянная, д. 6 В"
349633,"413210, Саратовская область, Саратов, ул. Карла Маркса, 4"
350570,"410012, Саратовская область, г. Саратов, ул. Вольская, д. 138/5"
350713,"410062, Саратовская область, Саратов, Московское шоссе, 79"
350978,"410004, Саратовская область, Саратов, ул. 2-Я Садовая, д.55"
351117,"410005, г.Саратов, ул. Б.Садовая, д. 239"
351556,"410022, Саратовская область, г. Саратов, ул. Хомяковой В. Д., д. 29"
351899,"410012, Саратовская область, Саратов, ул. Чапаева, 59"
351922,"410041, Саратовская область, Саратов, Московское шоссе, 2"
351923,"410065, Саратовская область, Саратов, ул. Лунная, д.27А"
352150,"410010, Саратовская область, г. Саратов, ул. Зенитная, д. 14"
352225,"410017, Саратовская область, Саратов, ул. 2-ая Садовая,  д.28/34"
352374,"410033, Саратовская область, Саратов, 1-ый проезд Панфилова, д. 1"
352398,"410054  г. Саратов, ул. 2 Садовая, д. 103а"
354071,"410053, г. Саратов, Смирновское ущелье, 1"
354527,"410038, г. Саратов, ул. Загорная, д. 2, кв.124"
354543,"410062, г. Саратов, 3-й Московский проезд,            д. 5"
354557,"410005, г. Саратов, ул. Степана Разина, дом 77"
354602,"410012, г. Саратов, ул. Б. Казачья, д.110"
354768,"410022, г. Саратов, Ул. Южно-Зеленая, д. 2/12"
354811,"410031, г. Саратов, ул. Тулупная, д. 2"
355200,"410030, Саратовская область, г. Саратов, ул. Хвесина, д. 42"
355702,"410600, г. Саратов, ул. Яблочкова, д. 15"
355705,"410026, г. Саратов, ул. Степана Разина, д. 52"
355711,"410049, г. Саратов, ул. Пономарева, д. 16"
360617,"410047  г. Саратов, ул. Отрадная, д.5, кв. 2"
360618,"410507  г. Саратов, п. Жасминный, ул. Моисеева, д. 1 «А»"
360642,"410600  г. Саратов, ул. Вольская, д. 30"
361757,"410035  г. Саратов, ул. Чехова, д. 4А"
362475,"410056  г. Саратов, ул. Мичурина, д. 24/30"
362477,"410040  г. Саратов, пр. 50 лет Октября, д. 110 А"
362999,"410028  г. Саратов, ул. Советская, д. 3/5, корп. 1, оф. 303"
363009,"410017  г. Саратов, ул. Рахова, д. 10/16, кв. 57"
363016,"410028  г. Саратов, ул. Провиантская, д. 7"
363072,"410002  г. Саратов, ул. Лермонтова, д. 25/1"
363731,"410012  г. Саратов, ул. Гоголя, д. 11"
363736,"410600  г. Саратов, ул. Кирова, д. 54"
363822,"410002  г. Саратов, ул. Революционная, д. 26"
363823,"410064  г. Саратов, ул. Лебедева-Кумача, д. 67 ""б"""
364103,"410054  г. Саратов, ул. Большая Садовая, 113"
365480,"410002  г. Саратов, ул. Чернышевского, д. 209, кв. 7а"
365486,"410005, г. Саратов, ул. Хвалынская, д. 51"
366388,"410086  г. Саратов, п. Елшанка"
366390,"410080  г. Саратов, Сокурский тракт"
367408,"410065  г. Саратов, ул. Саперная, д. 5а"
367444,"410004  г. Саратов, ул. Дегтярная, д. 11 ""а"""
368149,"410600  г. Саратов, ул. Кутякова, д. 18, 20"
368250,"410010, г. Саратов, ул. Тулайкова, д. 10, кв.22"
368276,"410002  г. Саратов, ул. Набережная Космонавтов, д. 7а"
369357,"410052  г. Саратов, пл. Ленина, д. 3"
369358,"410005  г. Саратов, ул. Посадского, д. 235/243, кв. 149"
369362,"410054  г. Саратов, ул. Новоузенская, д. 214"
370607,"ул. Советская, д. 1, г. Саратов, 410028"
370960,"410018  г. Саратов, ул. Покровская, д. 33"
370976,"410002  г. Саратов, ул. Лермонтова, д. 30 А"
370979,"410054  г. Саратов, ул. Б. Садовая, д. 96"
371003,"410002  г. Саратов, ул. Революционная, д. 45"
371892,"410600  г. Саратов, ул. Мичурина, д. 19/27"
372678,"410002  г. Саратов, ул. Лермонтова, д. 24/26"
372699,"410052  г. Саратов, Международный проезд, д. 4А"
372990,"410012  г. Саратов, ул. Московская, д. 84"
373447,"410033  г. Саратов, ул. Гвардейская, д. 3"
374253,"410028  г. Саратов, ул. Чернышевского, д. 124"
374349,"410003  г. Саратов, ул. Мясницкая, д. 39"
375063,"410041  г. Саратов, ул. Ломоносова, д. 15"
375070,"410040  г. Саратов,  ул. Деловая, д. 6, кв. 97"
375841,"410002  г. Саратов, ул. Валовая, д. 15, кв. 34"
375875,"410600, г. Саратов, проспект Кирова, д. 25"
375876,"410044  г. Саратов, проспект 50 лет Октября, д. 89 В, офис 210"
377138,"410005, г. Саратов, ул. Пугачевская, д. 147/151"
377147,"410012  г. Саратов, пр. Кирова, д. 31/35"
377162,"410056  г. Саратов, ул. Мичурина, д. 2/12"
377775,"410039  г. Саратов, ул. Азина, д. 17, кв. 23"
377788,"410017  г. Саратов, ул. 2-я Садовая, д. 39/53"
377789,"410028  г. Саратов, ул. Радищева, д. 15/17"
377808,"410600  г. Саратов, ул. Сакко и Ванцетти, д. 41"
378479,"410031  г. Саратов, ул. Некрасова, д. 36/19"
378481,"410010  г. Саратов, ул. Осипова, д. 10а"
378482,"410074  г. Саратов, ул. Танкистов, д. 28"
378485,"410019  г. Саратов, ул. Танкистов, д. 26а"
378501,"410038  г. Саратов, ул. Загорная, д. 3 "
380425,"ул. Лунная, д. 44, г. Саратов, 410065"
381288,"410059, г. Саратов, Учреждение УШ-382/1"
383447,"410015, г. Саратов, проспект Энтузиастов, д. 4"
384451,"ул. Чернышевского, д. 94, г. Саратов, 410056"
386420,"410057  г. Саратов, ул. Огородная, д. 17"
386423,"410038  г. Саратов, ул. Загорная, д. 3 Б"
386425,"410065, г. Саратов, ул. Полковая, д.230"
387419,"410015, г. Саратов, ул. Орджоникидзе, д. 11"
387810,"410056  г. Саратов, ул. Чернышевского, д. 94"
387815,"410007  г. Саратов, ул. Чехова, д. 2"
388602,"410017  г. Саратов, ул. Чернышевского, д. 109"
389504,"410028  г. Саратов, ул. Провиантская, д. 23"
390181,"410002  г. Саратов, Бабушкин взвоз, д. 15, кв. 6"
390184,"410062  г. Саратов, ОДСР-5"
394908,"410036, г. Саратов, ул. Огородная, д.209, кв. 3"
396721,"410062, г. Саратов, пос. Строитель, б/н, литер ""Е"""
403016,"410038, Саратовская область, г. Саратов, ул. Симбирская, д. 154 ""А"""
405479,"410065, Россия, Саратовская область, 410065, г. Саратов, 2-й Красноармейский тупик,  д.3"
407355,"410086, г. Саратов, ул. Песчано-Уметская, д. 50"
407689,"410015, г. Саратов, ул. Орджоникидзе, д. 11 «А»"
408193,"410004, г. Саратов, ул. Чернышевского, д. 88"
408231,"410002, г. Саратов, ул. Чернышевского, д. 180"
408232,"410017, г. Саратов, ул. Серова, д. 8"
409587,"410017, г. Саратов, ул. Ильинская, д. 5"
409609,"410033, г. Саратов, ул. Гвардейская, д. 18Б"
409653,"410007, г. Саратов, ул. Днепропетровская, д. 4а"
409657,"410022, г. Саратов, ул. Азина, д. 53 «А»"
410149,"410007, г. Саратов, ул. Уфимцева, д. 6/4, кв. 254"
410212,"410004, г. Саратов, ул. 2-я Садовая, д. 115/121"
410221,"410010, г. Саратов, ул. Танкистов, д. 93"
410729,"410002, г. Саратов,  ул. Мичурина, д. 149"
410739,"410056, г. Саратов, ул. Мичурина, д. 78"
410980,"410038, г. Саратов, ул. Симбирская, д. 154А"
412518,"410002, г. Саратов, ул. Мичурина, д. 166/168"
412521,"410015, г. Саратов, ул. Новая 9 линия, д. 2"
412523,"410052, г. Саратов, ул. Мира, д. 9 «В»"
412977,"410062, г. Саратов, пос. Строителей"
413027,"410040, г. Саратов, пр. 50 лет Октября, 108"
413837,"410039, г. Саратов, ул. Васильковская, д. 1"
413839,"410003, г. Саратов, ул. Мясницкая, д. 100"
413841,"410076, г. Саратов, ул. Чернышевского, д. 12 а"
413842,"410019, г. Саратов, ул. Высокая, д. 17"
414090,"410086, Саратовская область, г. Саратов, Песчано-Уметский тракт, д. 15"
414304,"410031, Саратовская область, г. Саратов, ул. Московская, д. № 43"
414386,"410019, г. Саратов, ул. Высокая, д. 4"
414433,"410012, г. Саратов, ул. Московская, д. 88"
414484,"410600, г. Саратов, ул. Московская, д. 93"
414486,"410015, г. Саратов, ул. Орджоникидзе, д. 18"
414575,"410071, г. Саратов, ул. Шелковичная, д. 116"
414590,"410022, г. Саратов, ул. Брянская, д. 7-а"
416349,"410017,  г. Саратов,  Дома 8 Марта, корпус 4"
416351,"410071, г.Саратов, ул.Б.Садовая, д.151/8"
416354,"410078, г. Саратов, ул. Слонова, д.32/40"
416694,"410064, г. Саратов, ул. Чемодурова, д. 10а"
416697,"410048, г. Саратов, ул. Тульская, б/н"
416698,"410049, г. Саратов, пр. Энтузиастов, д. 50 «б»"
416700,"410036, г. Саратов, ул. Огородная, д. 173 «а»"
416843,"410049, г.Саратов, ул.Кавказская, д.11"
416852,"410009, г.Саратов, ул. Украинская, д.6, кв.5"
417498,"410001, г. Саратов, ул. Новоастраханское шоссе, д. 67"
417501,"410076, г. Саратов, ул. Чернышевского, д. 16 «а»"
417510,"410507, г. Саратов, п. Жасминный, ул. Моисеева, д. 1"
417825,"РФ, 410078, г. Саратов, ул. Астраханская, д. 57/73, кв. 178"
418092,"410600, г. Саратов, ул. Федоровская,  д.5 кв. 52"
418108,"410071, г. Саратов, ул. Университетская, д.46"
418592,"410010, г. Саратов, ул. Танкистов, д. 84 «а»"
418595,"410065, г. Саратов, ул. Тверская, д.40"
418596,"410080, г. Саратов, ул. Антонова, д. 5А"
418600,"410044, г. Саратов, 3-й Студеный проезд"
418601,"410044, г. Саратов, ул. Студеная, д.6а"
419585,"410600, Российская Федерация, Саратовская область, г. Саратов, ул. им. Горького А.М., угол Челюскинцев, д. № 55/99"
419590,"410056, г. Саратов, 
ул. Пушкина, д. 11/15, оф.6"
419630,"410003, г. Саратов, 1-ый Глебучев проезд, д. 2А"
420484,"410017, г. Саратов, ул. Шелковичная, д. 20/28, кв. 106"
420487,"410022, г. Саратов, проспект Энтузиастов, д. 102"
420680,"410033, г.Саратов, ул. Гвардейская, 7а"
420807,"413046, г. Саратов, Октябрьское ущелье"
420812,"410012, г. Саратов, ул. Московская, д.93"
420824,"410080, г. Саратов, проспект Строителей, д. 42а"
421074,"410012, г. Саратов, ул. Рабочая, д. 159"
422667,"410001, г. Саратов, Ново-Астраханское шоссе, д. 67"
422675,"410041, г. Саратов, ул. Ломоносова, д. 4А"
422676,"410033, г. Саратов, ул. Крылова, д. 1 «б»"
422683,"410030, г. Саратов, ул. Рогожина, д.22"
422797,"410600, г. Саратов,  ул. Вавилова, д. 27/29"
422827,"410064, г. Саратов, ул. Перспективная, д. 8-в"
422915,"410035, г. Саратов, ул. Бардина, д.8"
422921,"410010, Саратов, ул. Безымянная, д. 6"
423277,"410002, г. Саратов, ул. Чернышевского, д. 203, оф. 404"
